고유 아이디,고유 아이디2,파일 저장명,파일 원본명,파일 섬네일명,파일 저장 경로,파일 크기,파일 종류,사용유무,파일명
1082,1076,20150106095553305.JPG,마키나1.JPG,thum_20150106095553305.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20150106095553305.JPG,117868,image/jpeg,Y,
1083,1077,20150106095623297.JPG,반탐스페샬.JPG,thum_20150106095623297.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20150106095623297.JPG,122982,image/jpeg,Y,
1084,1078,20150106095705379.JPG,베라스코프.JPG,thum_20150106095705379.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20150106095705379.JPG,107102,image/jpeg,Y,
1085,1079,20150106095725576.JPG,슈퍼테크니카4.JPG,thum_20150106095725576.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20150106095725576.JPG,120259,image/jpeg,Y,
1086,1080,20150106095744963.JPG,야시카635.JPG,thum_20150106095744963.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20150106095744963.JPG,124661,image/jpeg,Y,
1087,1081,20150106095807058.JPG,코닥스테레오35.JPG,thum_20150106095807058.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20150106095807058.JPG,120865,image/jpeg,Y,
1089,1083,20150106100018753.JPG,콘탁스2.JPG,thum_20150106100018753.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20150106100018753.JPG,116766,image/jpeg,Y,콘탁스 Ⅱ
1092,1085,20150106100056811.JPG,트로피칼필드.JPG,thum_20150106100056811.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20150106100056811.JPG,122669,image/jpeg,Y,
1093,1086,20150106100134401.JPG,폴라로이드80.JPG,thum_20150106100134401.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20150106100134401.JPG,118921,image/jpeg,Y,폴라로이드 80
1094,1086,20150106100134820.JPG,폴라로이드95A.JPG,thum_20150106100134820.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20150106100134820.JPG,113857,image/jpeg,Y,폴라로이드 95A
1095,1087,20150106100156121.JPG,하셀블라드 500CM.JPG,thum_20150106100156121.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20150106100156121.JPG,117787,image/jpeg,Y,
1096,1088,20150106100211749.JPG,호리존트.JPG,thum_20150106100211749.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20150106100211749.JPG,142151,image/jpeg,Y,
